customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_flag,Prediction,Probability,Risk_Level,Actual_Churn,Estimated_CLV,Revenue_Risk,Retention_Cost,Expected_Revenue_Saved
7065-YUNRY,Female,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.29999923706055,45.29999923706055,Yes,1,1,0.5972,Medium,1,45.29999923706055,27.053159544372555,6.763289886093139,20.289869658279414
7694-VLBWQ,Male,False,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.0999984741211,7040.85009765625,Yes,1,0,0.2575,Low,1,6974.699897766113,1795.9852236747743,448.99630591869357,1346.9889177560808
2546-KZAAT,Male,False,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4000015258789,3865.449951171875,No,0,0,0.0617,Very Low,0,3920.800079345703,241.91336489562988,60.47834122390747,181.4350236717224
0181-RITDD,Male,False,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.1500015258789,6825.64990234375,No,0,0,0.0721,Very Low,0,6705.300094604492,483.45213682098387,120.86303420524597,362.5891026157379
5989-PGKJB,Female,False,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.0999755859375,No,0,1,0.6295,High,0,1380.0,868.7099999999999,217.17749999999998,651.5324999999999
4795-KTRTH,Female,True,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.6499938964844,Yes,1,1,0.7189,High,1,405.0,291.1545,72.788625,218.365875
8272-ONJLV,Male,False,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.6999969482422,1184.0,No,0,0,0.4155,Medium,0,1148.3999633789065,477.1601847839356,119.2900461959839,357.8701385879517
1488-PBLJN,Female,False,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.8499984741211,8477.7001953125,No,0,0,0.0444,Very Low,0,8413.199890136719,373.5460751220703,93.38651878051758,280.15955634155273
0308-GIQJT,Male,True,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85009765625,No,0,0,0.1099,Very Low,0,7508.25,825.156675,206.28916875,618.8675062499999
3778-FOAQW,Female,False,Yes,No,24,Yes,No,No,,,,,,,One year,No,Mailed check,20.14999961853028,456.8500061035156,No,0,0,0.0311,Very Low,0,483.59999084472673,15.039959715271001,3.7599899288177503,11.27996978645325
4452-ROHMO,Female,False,No,No,15,Yes,No,No,,,,,,,Two year,No,Mailed check,19.600000381469727,331.6000061035156,No,0,0,0.0235,Very Low,0,294.0000057220459,6.909000134468078,1.7272500336170196,5.181750100851058
6481-OGDOO,Male,False,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.5999984741211,6056.14990234375,Yes,1,0,0.0928,Very Low,1,6070.199897766113,563.3145505126953,140.82863762817382,422.48591288452144
3090-LETTY,Male,False,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95000076293945,134.60000610351562,No,0,0,0.2243,Low,0,121.9000015258789,27.34217034225464,6.83554258556366,20.506627756690982
5349-AZPEW,Female,False,Yes,Yes,5,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.049999237060547,125.5,No,0,0,0.1905,Very Low,0,125.24999618530273,23.860124273300173,5.965031068325043,17.89509320497513
3753-TSEMP,Female,False,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.1500015258789,1390.5999755859375,Yes,1,1,0.5896,Medium,1,1322.2500228881836,779.5986134948731,194.89965337371828,584.6989601211549
8305-VHZBZ,Male,False,No,No,1,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.200000762939453,20.200000762939453,Yes,1,0,0.3999,Low,1,20.200000762939453,8.077980305099487,2.019495076274872,6.058485228824615
9720-JJJOR,Male,False,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.29999923706055,2511.300048828125,No,0,0,0.0532,Very Low,0,2472.2999687194824,131.52635833587647,32.88158958396912,98.64476875190735
8100-HZZLJ,Female,False,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95000076293945,2737.050048828125,No,0,0,0.1639,Very Low,0,2749.8500328063965,450.70042037696834,112.67510509424208,338.02531528272624
8775-ERLNB,Male,True,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.30000305175781,74.30000305175781,No,0,1,0.8029,Critical,0,74.30000305175781,59.65547245025634,14.913868112564085,44.74160433769225
8309-IEYJD,Female,True,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.5999984741211,70.5999984741211,No,0,1,0.8335,Critical,0,70.5999984741211,58.845098728179934,14.711274682044984,44.13382404613495
9172-JITSM,Female,False,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8000030517578,2361.800048828125,Yes,1,0,0.4821,Medium,1,2360.8000793457027,1138.1417182525631,284.5354295631408,853.6062886894224
6298-QDFNH,Male,False,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.3499984741211,1730.3499755859375,Yes,1,1,0.5252,Medium,1,1745.699966430664,916.8416223693848,229.2104055923462,687.6312167770386
7398-HPYZQ,Male,False,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.5500030517578,6404.0,No,0,0,0.0196,Very Low,0,6429.050216674804,126.00938424682614,31.502346061706536,94.50703818511961
3546-GHEAE,Male,False,No,No,7,Yes,No,No,,,,,,,Two year,No,Mailed check,19.450000762939453,165.35000610351562,No,0,0,0.0306,Very Low,0,136.15000534057617,4.16619016342163,1.0415475408554076,3.1246426225662227
7361-YPXFS,Female,True,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.44999694824219,1867.5999755859373,No,0,0,0.0954,Very Low,0,1804.5999145507812,172.15883184814453,43.03970796203613,129.1191238861084
6557-BZXLQ,Male,True,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.6500015258789,1043.300048828125,No,0,1,0.5162,Medium,0,1114.4000244140625,575.2532926025391,143.81332315063477,431.4399694519043
2550-QHZGP,Male,False,No,No,7,Yes,No,No,,,,,,,One year,No,Mailed check,19.5,128.60000610351562,No,0,0,0.0513,Very Low,0,136.5,7.00245,1.7506125,5.2518375
7519-JTWQH,Female,False,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.4501953125,No,0,0,0.1122,Very Low,0,7624.5,855.4689,213.867225,641.601675
2538-OIMXF,Female,False,No,Yes,1,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.700000762939453,24.700000762939453,No,0,0,0.3944,Low,0,24.700000762939453,9.741680300903319,2.4354200752258297,7.306260225677489
8543-MSDMF,Male,False,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4000015258789,206.1499938964844,No,0,0,0.3933,Low,0,232.20000457763672,91.32426180038452,22.83106545009613,68.49319635028839
9961-JBNMK,Male,True,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8000030517578,2030.300048828125,Yes,1,1,0.5258,Medium,1,2032.8000640869138,1068.8462736968993,267.2115684242248,801.6347052726744
1170-SASML,Female,False,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4000015258789,5869.39990234375,No,0,0,0.2691,Low,0,5892.6001052856445,1585.698688332367,396.42467208309176,1189.2740162492753
4872-JCVCA,Female,False,Yes,No,71,No,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.59999847412109,3377.800048828125,No,0,0,0.0233,Very Low,0,3379.599891662597,78.74467747573851,19.686169368934628,59.058508106803885
5346-BZCHP,Female,False,Yes,Yes,69,Yes,No,No,,,,,,,Two year,No,Mailed check,19.39999961853028,1346.199951171875,No,0,0,0.0158,Very Low,0,1338.5999736785893,21.149879584121713,5.287469896030428,15.862409688091285
2038-LLMLM,Female,False,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.8499984741211,4946.0498046875,No,0,0,0.4755,Medium,0,4984.7999267578125,2370.27236517334,592.568091293335,1777.704273880005
6173-ITPWD,Male,False,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.3499984741211,4065.0,Yes,1,0,0.2968,Low,1,3917.4499282836914,1162.6991387145997,290.6747846786499,872.0243540359497
9734-UYXQI,Female,False,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.400001525878906,106.5500030517578,Yes,1,1,0.5177,Medium,1,98.80000305175781,51.14876157989502,12.787190394973756,38.36157118492127
1216-BGTSP,Male,False,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.4499969482422,4964.7001953125,No,0,0,0.4043,Medium,0,4880.249862670899,1973.0850194778445,493.27125486946113,1479.8137646083833
4138-NAXED,Male,False,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,0,0,0.2395,Low,0,4131.0,989.3745,247.343625,742.030875
2189-UXTKY,Female,False,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.19999694824219,1742.75,Yes,1,0,0.2033,Low,1,1742.3999328613281,354.229906350708,88.557476587677,265.672429763031
0744-BIKKF,Male,False,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6500015258789,6224.7998046875,No,0,0,0.0191,Very Low,0,6238.800109863281,119.16108209838866,29.790270524597165,89.3708115737915
7483-IQWIB,Male,False,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.9499969482422,3415.25,No,0,0,0.3933,Low,0,3439.1498870849614,1352.6176505905153,338.1544126476288,1014.4632379428865
5248-KWLAR,Male,False,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.3499984741211,6325.25,No,0,0,0.0246,Very Low,0,6414.849891662598,157.8053073348999,39.45132683372498,118.35398050117493
4958-GZWIY,Male,False,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.70000076293945,340.25,Yes,1,0,0.2846,Low,1,340.9000053405762,97.02014151992799,24.255035379981997,72.765106139946
7996-MHXLW,Female,False,No,No,66,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),25.14999961853028,1683.5999755859375,No,0,0,0.0206,Very Low,0,1659.8999748229985,34.193939481353766,8.548484870338442,25.645454611015325
7833-PKIHD,Male,False,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4000015258789,3966.300048828125,No,0,0,0.0548,Very Low,0,3896.400077819824,213.52272426452637,53.380681066131594,160.1420431983948
7061-OVMIM,Female,False,Yes,Yes,30,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.549999237060547,608.5,No,0,0,0.0309,Very Low,0,586.4999771118164,18.122849292755127,4.530712323188782,13.592136969566345
5153-RTHKF,Female,False,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.3499984741211,2896.60009765625,No,0,0,0.3744,Low,0,2901.899948120117,1086.471340576172,271.617835144043,814.8535054321289
1852-QSWCD,Male,False,Yes,Yes,64,Yes,Yes,No,,,,,,,Two year,Yes,Mailed check,24.799999237060547,1514.8499755859375,No,0,0,0.0203,Very Low,0,1587.199951171875,32.22015900878906,8.055039752197265,24.165119256591794
4832-VRBMR,Male,True,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.1500015258789,6792.4501953125,No,0,0,0.2098,Low,0,6704.750099182129,1406.6565708084106,351.66414270210265,1054.992428106308
9079-LWTFD,Male,False,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2001953125,No,0,0,0.2526,Low,0,4735.25,1196.1241499999999,299.03103749999997,897.0931125
6356-ELRKD,Female,False,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5999984741211,95.5999984741211,Yes,1,1,0.8033,Critical,1,95.5999984741211,76.79547877426148,19.19886969356537,57.59660908069611
8624-GIOUT,Female,False,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.300048828125,Yes,1,0,0.1085,Very Low,1,2927.75,317.660875,79.41521875,238.24565624999997
3392-EHMNK,Female,False,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.0999984741211,6302.7998046875,No,0,0,0.063,Very Low,0,6304.699897766113,397.19609355926514,99.29902338981628,297.89707016944885
5986-WWXDV,Male,False,No,Yes,39,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.350000381469727,779.2000122070312,No,0,0,0.0305,Very Low,0,754.6500148773193,23.01682545375824,5.75420636343956,17.26261909031868
3061-BCKYI,Male,False,No,No,14,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.89999961853028,283.75,No,0,0,0.079,Very Low,0,278.59999465942394,22.00939957809449,5.502349894523623,16.50704968357087
6179-GJPSO,Female,True,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.1500015258789,4600.7001953125,Yes,1,0,0.373,Low,1,4650.450065612793,1734.6178744735719,433.65446861839297,1300.963405855179
7901-TBKJX,Male,True,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0500030517578,5594.0,No,0,1,0.5828,Medium,0,5658.800170898437,3297.948739599609,824.4871848999022,2473.4615546997065
7228-PAQPD,Female,False,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.09999847412109,772.8499755859375,No,0,0,0.0889,Very Low,0,827.3999786376952,73.55585810089111,18.38896452522278,55.16689357566834
3177-LASXD,Female,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.3499984741211,71.3499984741211,Yes,1,1,0.7028,High,1,71.3499984741211,50.1447789276123,12.536194731903075,37.60858419570923
7746-QYVCO,Male,False,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.84999847412109,857.7999877929688,No,0,0,0.0811,Very Low,0,893.5999755859374,72.47095802001952,18.11773950500488,54.353218515014646
5804-HYIEZ,Male,False,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.0500030517578,7554.0498046875,No,0,1,0.5075,Medium,0,7423.500213623046,3767.4263584136957,941.8565896034239,2825.569768810272
9919-FZDED,Male,True,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.0999984741211,5981.64990234375,No,0,0,0.0258,Very Low,0,6055.199890136719,156.22415716552734,39.056039291381836,117.16811787414551
5934-TSSAU,Female,False,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.30000305175781,1702.9000244140625,No,0,0,0.3118,Low,0,1731.9000701904297,540.006441885376,135.001610471344,405.004831414032
3486-KHMLI,Male,False,No,Yes,21,Yes,Yes,No,,,,,,,Month-to-month,No,Mailed check,24.700000762939453,467.1499938964844,No,0,0,0.069,Very Low,0,518.7000160217285,35.79030110549927,8.947575276374817,26.84272582912445
4897-QSUYC,Female,False,No,No,1,Yes,No,No,,,,,,,Month-to-month,Yes,Mailed check,20.14999961853028,20.14999961853028,Yes,1,0,0.3966,Low,1,20.14999961853028,7.99148984870911,1.9978724621772774,5.993617386531833
1084-UQCHV,Male,False,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,1,0.6897,High,1,69.75,48.106575,12.02664375,36.07993125
8290-YWKHZ,Female,True,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.1999969482422,2931.0,Yes,1,1,0.5043,Medium,1,2982.3999023437505,1504.0242707519533,376.0060676879883,1128.0182030639648
2955-BJZHG,Male,False,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.8499984741211,1400.8499755859375,Yes,1,1,0.5205,Medium,1,1374.4499740600586,715.4012114982604,178.8503028745651,536.5509086236952
3806-DXQOM,Female,False,No,No,4,No,,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.650001525878906,137.85000610351562,Yes,1,0,0.4058,Medium,1,134.60000610351562,54.62068247680664,13.65517061920166,40.96551185760498
6784-XYJAE,Female,False,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.79999923706055,1941.5,No,0,0,0.0835,Very Low,0,2008.7999725341797,167.734797706604,41.933699426651,125.80109827995301
3933-DQPWX,Female,False,No,No,50,No,,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.70000076293945,1932.75,No,0,0,0.0299,Very Low,0,1985.0000381469727,59.35150114059448,14.83787528514862,44.51362585544586
6661-EIPZC,Female,False,Yes,Yes,48,No,,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.050048828125,No,0,0,0.0897,Very Low,0,1416.0,127.01520000000001,31.753800000000002,95.26140000000001
8957-THMOA,Female,False,No,Yes,50,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.14999961853028,970.8499755859376,No,0,0,0.0174,Very Low,0,1007.499980926514,17.530499668121344,4.382624917030336,13.147874751091008
2251-PYLPB,Male,False,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55000305175781,5810.89990234375,No,0,0,0.0177,Very Low,0,5727.6002197265625,101.37852388916016,25.34463097229004,76.03389291687012
5555-RNPGT,Male,False,No,Yes,10,Yes,Yes,No,,,,,,,Month-to-month,No,Credit card (automatic),24.799999237060547,223.8999938964844,No,0,0,0.109,Very Low,0,247.99999237060547,27.031999168395995,6.757999792098999,20.273999376296995
1057-FOGLZ,Female,False,No,No,18,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.64999961853028,391.7000122070313,No,0,0,0.0674,Very Low,0,353.69999313354504,23.839379537200937,5.959844884300234,17.879534652900702
9300-RENDD,Male,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.94999694824219,79.94999694824219,Yes,1,1,0.8304,Critical,1,79.94999694824219,66.39047746582031,16.597619366455078,49.79285809936523
0761-AETCS,Female,False,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.299999237060547,19.299999237060547,Yes,1,0,0.2725,Low,1,19.299999237060547,5.259249792098999,1.3148124480247498,3.9444373440742497
8087-LGYHQ,Male,False,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0500030517578,811.6500244140625,No,0,1,0.7468,High,0,846.4500274658202,632.1288805114746,158.03222012786864,474.0966603836059
4137-BTIKL,Male,False,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,1,0.5602,Medium,0,181.5,101.67630000000001,25.419075000000003,76.257225
2190-BCXEC,Female,False,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.8499984741211,3126.85009765625,No,0,0,0.2843,Low,0,3153.9999389648438,896.6821826477051,224.17054566192627,672.5116369857788
6227-FBDXH,Male,False,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.4501953125,No,0,0,0.1957,Very Low,0,6865.5,1343.57835,335.8945875,1007.6837625000001
2153-MREFK,Female,False,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.1999969482422,3754.60009765625,Yes,1,0,0.2022,Low,1,3670.3998870849614,742.1548571685792,185.5387142921448,556.6161428764344
2911-WDXMV,Male,False,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55000305175781,1406.6500244140625,No,0,0,0.4717,Medium,0,1449.9000549316406,683.917855911255,170.97946397781374,512.9383919334412
7206-PQBBZ,Male,True,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.19999694824219,834.7000122070312,No,0,1,0.6161,High,0,772.1999664306641,475.7523993179321,118.93809982948302,356.8142994884491
3106-ULWFW,Female,False,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.19999694824219,627.4000244140625,Yes,1,1,0.6419,High,1,681.5999755859375,437.5190243286133,109.37975608215332,328.13926824645995
0925-VYDLG,Female,False,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes,1,1,0.6222,High,1,225.75,140.46165,35.1154125,105.3462375
4547-FZJWE,Male,False,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45000076293945,3157.0,No,0,0,0.0566,Very Low,0,3269.75004196167,185.0678523750305,46.266963093757624,138.80088928127287
7422-WNBTY,Male,False,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.3499984741211,3092.0,No,0,0,0.4639,Medium,0,3080.549949645996,1429.0671216407775,357.2667804101944,1071.8003412305832
0842-IWYCP,Female,False,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95000076293945,2168.89990234375,No,0,0,0.1039,Very Low,0,2067.700035095215,214.83403364639284,53.70850841159821,161.12552523479462
3521-HTQTV,Male,False,No,No,34,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),26.100000381469727,980.3499755859376,No,0,0,0.0185,Very Low,0,887.4000129699707,16.416900239944457,4.104225059986114,12.312675179958344
3744-ZBHON,Female,False,No,No,3,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,20.200000762939453,65.94999694824219,No,0,0,0.1494,Very Low,0,60.60000228881836,9.053640341949464,2.263410085487366,6.790230256462098
3373-DIUUN,Male,False,Yes,Yes,30,Yes,No,No,,,,,,,Two year,No,Mailed check,21.25,711.9000244140625,No,0,0,0.0174,Very Low,0,637.5,11.0925,2.773125,8.319374999999999
8383-SGHJU,Female,False,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.400001525878906,1952.800048828125,No,0,0,0.0524,Very Low,0,1960.200050354004,102.71448263854981,25.678620659637453,77.03586197891235
7607-QKKTJ,Male,False,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85009765625,No,0,0,0.2061,Low,0,4275.0,881.0775,220.269375,660.808125
7707-PYBBH,Male,False,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.900001525878906,2647.10009765625,No,0,0,0.0832,Very Low,0,2476.0000610351562,206.00320507812498,51.500801269531244,154.50240380859373
8984-HPEMB,Female,False,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.6500015258789,8477.599609375,No,0,0,0.067,Very Low,0,8424.150108337402,564.418057258606,141.1045143146515,423.31354294395453
4349-GFQHK,Male,False,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.34999847412109,54.34999847412109,Yes,1,1,0.5274,Medium,1,54.34999847412109,28.66418919525146,7.166047298812865,21.498141896438597
4139-DETXS,Female,False,Yes,Yes,72,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.44999694824219,4528.0,No,0,0,0.0194,Very Low,0,4640.3997802734375,90.0237557373047,22.505938934326174,67.51781680297853
9779-DPNEJ,Female,False,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.1500015258789,1790.6500244140625,No,0,1,0.5194,Medium,0,1763.300033569336,915.858037435913,228.96450935897826,686.8935280769348
9805-FILKB,Male,False,Yes,Yes,46,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),20.200000762939453,845.5999755859375,No,0,0,0.038,Very Low,0,929.2000350952148,35.30960133361816,8.82740033340454,26.48220100021362
5793-YOLJN,Female,False,Yes,Yes,55,Yes,No,No,,,,,,,Two year,No,Mailed check,21.0,1210.300048828125,No,0,0,0.0167,Very Low,0,1155.0,19.2885,4.822125,14.466375
0673-IGUQO,Male,False,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.450000762939453,20.450000762939453,No,0,0,0.2656,Low,0,20.450000762939453,5.431520202636719,1.3578800506591797,4.073640151977539
4123-FCVCB,Female,False,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.8499984741211,854.4500122070312,No,0,0,0.1374,Very Low,0,910.1999816894531,125.06147748413085,31.265369371032712,93.79610811309814
8819-IMISP,Male,False,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.44999694824219,2429.10009765625,No,0,0,0.4187,Medium,0,2493.949905395508,1044.216825389099,261.05420634727477,783.1626190418243
7802-EFKNY,Male,False,Yes,No,5,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.950000762939453,100.4000015258789,Yes,1,0,0.3979,Low,1,124.75000381469727,49.63802651786804,12.40950662946701,37.22851988840103
8311-UEUAB,Female,False,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.4501953125,No,0,0,0.0522,Very Low,0,5058.5,264.0537,66.013425,198.040275
